ID,LabelName,x,y,Elevation
1383,BB,585964.8646,3207000.349,2150
1384,BB,585976.4731,3206985.255,2148
1385,BB,585989.3558,3207008.288,2147
1386,BB,585988.4608,3207010.719,2148
1387,BB,586013.6519,3207029.301,2149
1388,BB,586019.3062,3207028.789,2152
1389,BB,586019.4936,3207029.787,2153
1390,BB,586024.4693,3207028.827,2153
1391,BB,586026.1171,3207029.948,2153
1392,BB,586026.2946,3207032.276,2152
1393,BB,586041.7714,3207034.054,2157
1394,BB,586045.4559,3207036.408,2158
1395,BB,586046.2987,3207040.957,2158
1396,BB,586048.7118,3207043.967,2158
1397,BB,586045.2064,3207043.719,2158
1398,BB,586040.9579,3207051.665,2157
1399,BB,586035.6176,3207036.224,2156
1400,BB,586032.8924,3207035.871,2155
1401,BB,586033.8442,3207038.87,2154
1402,BB,586027.8044,3207038.825,2152
1403,BB,586022.3548,3207038.008,2150
1404,BB,586017.951,3207053.71,2150
1405,BB,586025.7658,3207050.887,2153
1406,BB,586026.5791,3207046.35,2154
1407,BB,586031.653,3207045.28,2155
1408,BB,586034.6928,3207042.643,2156
1409,BB,586033.8655,3207049.064,2157
1410,BB,586031.7124,3207050.378,2155
1411,BB,586028.1748,3207054.451,2155
1412,BB,586027.3996,3207053.891,2154
1413,BB,586027.7768,3207055.556,2155
1414,BB,586028.6428,3207057.003,2156
1415,BB,586029.9984,3207058.121,2157
1416,BB,586023.2927,3207082.005,2157
1417,BB,586025.4168,3207084.569,2157
1418,BB,586026.859,3207087.128,2158
1419,BB,586005.9321,3207071.57,2151
1420,BB,586006.1304,3207058.054,2150
1421,BB,586006.4417,3207055.507,2150
1422,BB,586005.2587,3207057.382,2150
1423,BB,586001.6319,3207060.347,2152
1424,BB,585998.0341,3207059.434,2154
1425,BB,585996.7658,3207072.721,2153
1426,BB,585990.0948,3207052.837,2157
1427,BB,585980.7419,3207052.878,2154
1428,BB,585981.4495,3207049.448,2153
1429,BB,585970.5858,3207056.126,2152
1430,BB,586028.8703,3207117.836,2157
1431,BB,586034.1068,3207121.089,2157
1432,BB,586037.3447,3207118.01,2158
1433,BB,586037.0748,3207115.017,2158
1434,BB,586034.4752,3207110.897,2159
1435,BB,586038.5517,3207112.922,2159
1436,BB,586034.8014,3207106.357,2160
1437,BB,586025.3539,3207092.99,2159
1438,BB,586026.4197,3207093.773,2158
1439,BB,586036.3462,3207095.177,2158
1440,BB,586048.922,3207094.052,2160
1441,BB,586049.8863,3207095.389,2159
1442,BB,586050.9554,3207095.73,2160
1443,BB,586045.9573,3207099.681,2160
1444,BB,586047.0024,3207103.235,2159
1445,BB,586042.016,3207105.635,2158
1446,BB,586041.4199,3207107.182,2159
1447,BB,586045.8952,3207107.991,2158
1448,BB,586047.5472,3207108.557,2158
1449,BB,586047.7964,3207114.321,2158
1450,BB,586049.0445,3207116.768,2158
1451,BB,586044.5021,3207124.934,2157
1452,BB,586050.3198,3207128.634,2157
1453,BB,586051.6985,3207126.65,2157
1454,BB,586159.7434,3207191.17,2169
1455,BB,586160.9248,3207189.517,2169
1456,BB,586163.4568,3207189.647,2169
1457,BB,586165.6807,3207191.879,2170
1458,BB,586167.1768,3207187.237,2170
1459,BB,586165.1468,3207185.116,2170
1460,BB,586176.1536,3207172.345,2170
1461,BB,586186.7309,3207164.89,2172
1462,BB,586190.2635,3207161.481,2172
1463,BB,586192.6807,3207163.937,2174
1464,BB,586196.3394,3207169.726,2175
1465,BB,586195.5501,3207171.05,2174
1466,BB,586188.5481,3207182.41,2173
1467,BB,586185.2343,3207182.607,2172
1468,BB,586191.156,3207185.422,2175
1469,BB,586185.6592,3207190.921,2175
1470,BB,586185.5519,3207192.25,2173
1471,BB,586182.8744,3207198.545,2174
1472,BB,586174.6517,3207203.802,2172
1473,BB,586190.9403,3207214.229,2173
1474,BB,586199.7985,3207215.182,2175
1475,BB,586200.3669,3207204.327,2176
1476,BB,586199.3852,3207205.317,2176
1477,BB,586192.8742,3207203.163,2174
1478,BB,586191.4411,3207199.385,2174
1479,BB,586193.2945,3207199.067,2175
1480,BB,586199.4574,3207195.678,2177
1481,BB,586197.6936,3207184.03,2176
1482,BB,586201.6193,3207180.181,2176
1483,BB,586200.2517,3207167.65,2175
1484,BB,586200.2567,3207166.985,2175
1485,BB,586210.8166,3207161.857,2175
1486,BB,586224.2356,3207152.206,2175
1487,BB,586225.5944,3207152.881,2177
1488,BB,586227.1216,3207157.103,2176
1489,BB,586238.9047,3207157.746,2177
1490,BB,586232.6257,3207176.646,2182
1491,BB,586234.2084,3207173.445,2180
1492,BB,586228.6341,3207176.284,2181
1493,BB,586222.0073,3207176.567,2182
1494,BB,586221.5418,3207173.682,2180
1495,BB,586221.898,3207165.153,2177
1496,BB,586211.2332,3207171.278,2178
1497,BB,586210.6429,3207172.049,2178
1498,BB,586209.4722,3207172.262,2178
1499,BB,586219.7953,3207185.747,2180
1500,BB,586217.6597,3207184.734,2181
1501,BB,586213.5317,3207189.578,2178
1502,BB,586215.6926,3207200.232,2177
1503,BB,586211.7002,3207199.98,2177
1504,BB,586208.4064,3207197.518,2176
1505,BB,586207.4513,3207194.962,2176
1506,BB,586213.9826,3207207.421,2176
1507,BB,586227.9997,3207208.966,2177
1508,BB,586227.2345,3207207.077,2177
1509,BB,586231.4532,3207203.12,2176
1510,BB,586231.7604,3207201.127,2178
1511,BB,586229.5493,3207184.158,2179
1512,BB,586238.569,3207150.541,2177
1513,BB,586236.4184,3207151.522,2178
1514,BB,586232.9064,3207152.16,2176
1515,BB,586233.1461,3207146.179,2178
1516,BB,586233.6398,3207145.296,2178
1517,BB,586233.2642,3207143.41,2178
1518,BB,586232.7005,3207140.635,2178
1519,BB,586231.1476,3207139.848,2178
1520,BB,586237.6568,3207129.26,2182
1521,BB,586235.386,3207120.267,2181
1522,BB,586243.0513,3207098.385,2179
1523,BB,586203.8546,3207115.821,2173
1524,BB,586230.5794,3207124.664,2180
1525,BB,586226.3913,3207124.521,2177
1526,BB,586224.6067,3207141.683,2175
1527,BB,586218.5134,3207135.764,2176
1528,BB,586218.695,3207137.539,2176
1529,BB,586213.5522,3207147.805,2174
1530,BB,586207.7657,3207152.969,2170
1531,BB,586189.199,3207147.512,2170
1532,BB,586187.3154,3207138.855,2169
1533,BB,586186.3902,3207132.311,2170
1534,BB,586186.8814,3207131.76,2171
1535,BB,586180.8391,3207132.047,2169
1536,BB,586181.029,3207132.714,2170
1537,BB,586180.6637,3207142.462,2170
1538,BB,586178.1218,3207143.662,2169
1539,BB,586181.5865,3207149.339,2170
1540,BB,586182.0487,3207152.666,2170
1541,BB,586174.5439,3207166.128,2168
1542,BB,586173.5304,3207158.364,2170
1543,BB,586173.2406,3207158.03,2170
1544,BB,586173.7335,3207157.258,2169
1545,BB,586171.4975,3207143.612,2169
1546,BB,586169.3875,3207139.164,2168
1547,BB,586167.1051,3207131.723,2167
1548,BB,586164.6432,3207135.25,2167
1549,BB,586165.4295,3207147.334,2169
1550,BB,586165.7193,3207147.669,2169
1551,BB,586166.1948,3207149.223,2169
1552,BB,586165.7794,3207152.655,2168
1553,BB,586158.4881,3207150.606,2167
1554,BB,586156.6692,3207159.346,2167
1555,BB,586161.9814,3207165.48,2168
1556,BB,586163.2922,3207172.581,2168
1557,BB,586163.3556,3207177.125,2169
1558,BB,586158.8521,3207180.083,2168
1559,BB,586159.9896,3207184.302,2168
1560,BB,586154.0572,3207182.928,2168
1561,BB,586150.5121,3207187.998,2167
1562,BB,586149.2349,3207189.429,2166
1563,BB,586148.7528,3207188.761,2167
1564,BB,586146.4915,3207191.514,2166
1565,BB,586143.977,3207189.058,2166
1566,BB,586141.4135,3207193.138,2165
1567,BB,586141.5482,3207188.153,2166
1568,BB,586138.0238,3207190.454,2165
1569,BB,586137.3361,3207191.224,2164
1570,BB,586134.7092,3207190.761,2165
1571,BB,586129.8388,3207177.65,2164
1572,BB,586138.3625,3207184.251,2166
1573,BB,586136.2194,3207184.235,2166
1574,BB,586134.2628,3207185.328,2166
1575,BB,586135.9142,3207172.931,2166
1576,BB,586135.7277,3207171.821,2165
1577,BB,586132.0458,3207169.134,2165
1578,BB,586141.093,3207170.864,2167
1579,BB,586154.1272,3207160.546,2168
1580,BB,586153.9158,3207162.76,2168
1581,BB,586156.9892,3207168.656,2168
1582,BB,586155.4007,3207172.633,2169
1583,BB,586237.2558,3207078.73,2182
1584,BB,586234.4212,3207066.963,2185
1585,BB,586235.8166,3207062.763,2187
1586,BB,586234.561,3207061.313,2186
1587,BB,586234.2687,3207061.311,2187
1588,BB,586233.1171,3207058.975,2188
1589,BB,586228.6775,3207053.402,2189
1590,BB,586208.6171,3207052.255,2186
1591,BB,586217.1155,3207075.255,2180
1592,BB,586206.7234,3207070.966,2181
1593,BB,586205.7675,3207068.521,2181
1594,BB,586218.9058,3207083.357,2179
1595,BB,586219.7593,3207086.466,2179
1596,BB,586213.4223,3207087.083,2179
1597,BB,586210.2983,3207087.946,2179
1598,BB,586208.5349,3207089.263,2178
1599,BB,586207.7655,3207087.927,2178
1600,BB,586203.8705,3207087.676,2180
1601,BB,586203.8705,3207087.676,2179
1602,BB,586200.6292,3207091.198,2179
1603,BB,586201.6784,3207094.197,2178
1604,BB,586203.8659,3207101.305,2177
1605,BB,586198.4707,3207106.251,2176
1606,BB,586192.3902,3207111.635,2174
1607,BB,586192.4524,3207103.325,2177
1608,BB,586195.3264,3207096.809,2179
1609,BB,586191.0322,3207084.81,2181
1610,BB,586189.7675,3207084.579,2181
1611,BB,586193.4884,3207082.059,2182
1612,BB,586198.2892,3207078.438,2182
1613,BB,586197.1865,3207069.565,2184
1614,BB,586182.4136,3207077.876,2180
1615,BB,586173.7912,3207084.46,2178
1616,BB,586172.8908,3207100.63,2177
1617,BB,586173.5719,3207100.746,2177
1618,BB,586170.0044,3207108.808,2176
1619,BB,586171.7463,3207110.373,2175
1620,BB,586186.874,3207106.718,2177
1621,BB,586185.1022,3207109.143,2176
1622,BB,586190.5986,3207116.719,2175
1623,BB,586183.1701,3207119.987,2173
1624,BB,586173.1238,3207121.574,2172
1625,BB,586172.5534,3207119.686,2172
1626,BB,586168.9398,3207120.878,2173
1627,BB,586166.8875,3207121.749,2174
1628,BB,586162.7322,3207130.25,2171
1629,BB,586163.5587,3207123.94,2173
1630,BB,586164.0624,3207121.728,2174
1631,BB,586163.88,3207120.064,2174
1632,BB,586160.3204,3207114.054,2177
1633,BB,586164.2162,3207114.194,2177
1634,BB,586162.0096,3207109.635,2179
1635,BB,586149.0093,3207141.449,2172
1636,BB,586145.9638,3207144.861,2171
1637,BB,586140.8015,3207144.712,2173
1638,BB,586138.2003,3207140.814,2173
1639,BB,586140.855,3207150.585,2170
1640,BB,586132.8997,3207159.168,2169
1641,BB,586129.5158,3207155.708,2169
1642,BB,586126.8873,3207155.467,2170
1643,BB,586125.8853,3207146.152,2172
1644,BB,586123.3807,3207142.366,2173
1645,BB,586124.7428,3207142.597,2173
1646,BB,586124.3573,3207142.041,2173
1647,BB,586129.3429,3207139.751,2174
1648,BB,586130.7067,3207139.761,2173
1649,BB,586122.746,3207136.045,2173
1650,BB,586116.7845,3207138.549,2172
1651,BB,586115.4265,3207137.763,2171
1652,BB,586114.2716,3207135.871,2171
1653,BB,586113.7655,3207138.416,2172
1654,BB,586110.7878,3207132.742,2172
1655,BB,586107.9487,3207134.605,2171
1656,BB,586107.8372,3207136.488,2170
1657,BB,586107.7414,3207136.265,2170
1658,BB,586107.6473,3207135.821,2171
1659,BB,586107.4227,3207139.809,2169
1660,BB,586108.5627,3207143.695,2168
1661,BB,586114.5635,3207148.948,2169
1662,BB,586117.5743,3207150.189,2170
1663,BB,586114.9768,3207158.813,2168
1664,BB,586119.664,3207170.371,2167
1665,BB,586120.3236,3207173.368,2166
1666,BB,586107.6516,3207161.306,2167
1667,BB,586109.2285,3207158.88,2167
1668,BB,586110.1019,3207159.33,2167
1669,BB,586114.4922,3207158.477,2168
1670,BB,586104.3421,3207121.835,2168
1671,BB,586108.2873,3207128.402,2169
1672,BB,586109.5488,3207129.076,2169
1673,BB,586126.3093,3207128.537,2173
1674,BB,586128.1668,3207127.664,2173
1675,BB,586135.25,3207131.485,2175
1676,BB,586139.0998,3207124.754,2175
1677,BB,586137.5461,3207124.078,2175
1678,BB,586142.6673,3207116.692,2176
1679,BB,586135.5617,3207115.864,2174
1680,BB,586135.3677,3207115.751,2174
1681,BB,586127.647,3207119.018,2172
1682,BB,586117.2085,3207120.934,2170
1683,BB,586113.9171,3207118.139,2169
1684,BB,586115.5906,3207115.825,2168
1685,BB,586110.1502,3207113.79,2167
1686,BB,586129.6608,3207110.279,2171
1687,BB,586130.4766,3207105.41,2169
1688,BB,586137.4064,3207103.689,2170
1689,BB,586145.3763,3207106.186,2174
1690,BB,586147.4411,3207103.653,2173
1691,BB,586151.0646,3207101.132,2172
1692,BB,586153.4042,3207100.928,2173
1693,BB,586155.2207,3207092.52,2174
1694,BB,586157.7938,3207100.185,2175
1695,BB,586243.6707,3207028.694,2192
1696,BB,586233.2396,3207029.613,2191
1697,BB,586232.7447,3207017.643,2188
1698,BB,586225.3335,3207018.584,2188
1699,BB,586229.3955,3207035.568,2191
1700,BB,586227.0177,3207040.869,2190
1701,BB,586225.3442,3207043.183,2190
1702,BB,586214.9207,3207017.066,2188
1703,BB,586218.6006,3207007.01,2185
1704,BB,586219.479,3207006.795,2185
1705,BB,586216.8596,3207005.335,2184
1706,BB,586200.8546,3206996.019,2182
1707,BB,586200.6162,3206988.814,2180
1708,BB,586199.4381,3206990.024,2181
1709,BB,586170.3431,3207024.489,2184
1710,BB,586164.7978,3207023.45,2182
1711,BB,586168.585,3207038.104,2183
1712,BB,586180.435,3207042.847,2184
1713,BB,586183.4019,3207049.961,2184
1714,BB,586161.3227,3207058.216,2180
1715,BB,586174.345,3207062.524,2181
1716,BB,586176.4476,3207067.97,2179
1717,BB,586176.5359,3207069.189,2179
1718,BB,586165.9373,3207066.45,2180
1719,BB,586165.2956,3207074.091,2179
1720,BB,586161.8811,3207074.73,2179
1721,BB,586166.0518,3207077.199,2177
1722,BB,586158.5349,3207079.248,2175
1723,BB,586152.2145,3207077.65,2175
1724,BB,586138.9447,3207093.396,2169
1725,BB,586138.4949,3207088.406,2170
1726,BB,586133.4077,3207091.249,2169
1727,BB,586135.9525,3207076.642,2172
1728,BB,586133.5922,3207079.616,2170
1729,BB,586126.8224,3207085.992,2171
1730,BB,586123.2536,3207081.201,2170
1731,BB,586121.2779,3207084.842,2169
1732,BB,586121.7434,3207087.727,2169
1733,BB,586118.9793,3207092.581,2168
1734,BB,586120.0426,3207093.697,2167
1735,BB,586126.2615,3207095.849,2167
1736,BB,586125.0801,3207097.503,2166
1737,BB,586120.5898,3207098.688,2166
1738,BB,586120.4949,3207098.355,2166
1739,BB,586113.6451,3207102.403,2165
1740,BB,586111.5384,3207097.512,2166
1741,BB,586112.639,3207093.642,2167
1742,BB,586112.9552,3207090.431,2168
1743,BB,586116.0555,3207079.706,2168
1744,BB,586111.2556,3207083.216,2168
1745,BB,586108.5056,3207086.187,2169
1746,BB,586109.3732,3207087.413,2169
1747,BB,586106.1792,3207084.619,2167
1748,BB,586104.6205,3207084.607,2167
1749,BB,586098.0828,3207085.999,2167
1750,BB,586096.2921,3207090.971,2167
1751,BB,586089.7034,3207086.158,2164
1752,BB,586089.5074,3207099.342,2166
1753,BB,586092.9228,3207098.592,2166
1754,BB,586103.2099,3207103.876,2163
1755,BB,586104.8362,3207107.878,2161
1756,BB,586079.415,3207094.059,2163
1757,BB,586072.268,3207098.77,2163
1758,BB,586070.541,3207095.211,2162
1759,BB,586063.3446,3207093.495,2161
1760,BB,586060.3173,3207094.47,2161
1761,BB,586057.2535,3207100.32,2161
1762,BB,586055.3184,3207098.532,2160
1763,BB,586053.7473,3207100.183,2160
1764,BB,586051.4736,3207104.598,2159
1765,BB,586051.7683,3207104.268,2159
1766,BB,586056.1206,3207108.511,2160
1767,BB,586059.6475,3207105.878,2160
1768,BB,586059.1273,3207110.306,2159
1769,BB,586058.1523,3207110.409,2159
1770,BB,586059.2973,3207113.631,2159
1771,BB,586053.3333,3207116.468,2157
1772,BB,586052.673,3207113.582,2158
1773,BB,586052.9578,3207114.581,2157
1774,BB,586062.8296,3207123.298,2158
1775,BB,586063.065,3207117.87,2158
1776,BB,586067.1731,3207115.685,2158
1777,BB,586071.3686,3207114.83,2159
1778,BB,586080.8014,3207117.116,2159
1779,BB,586080.7939,3207118.113,2159
1780,BB,586088.702,3207115.846,2160
1781,BB,586088.7978,3207116.068,2160
1782,BB,586086.1427,3207119.372,2159
1783,BB,586084.0986,3207119.135,2159
1784,BB,586082.4936,3207125.328,2159
1785,BB,586083.3546,3207127.44,2159
1786,BB,586081.6704,3207131.195,2159
1787,BB,586078.6314,3207133.721,2160
1788,BB,586073.5048,3207128.807,2158
1789,BB,586071.3426,3207131.339,2158
1790,BB,586069.9506,3207135.096,2158
1791,BB,586067.3121,3207136.185,2158
1792,BB,586065.9234,3207139.498,2158
1793,BB,586070.2056,3207140.084,2159
1794,BB,586058.4597,3207134.456,2158
1795,BB,586052.1994,3207137.845,2157
1796,BB,586047.4036,3207140.8,2157
1797,BB,586053.4782,3207136.192,2157
1798,BB,586053.4065,3207132.757,2157
1799,BB,586056.2497,3207130.34,2157
1800,BB,586049.8926,3207068.464,2163
1801,BB,586052.0631,3207064.823,2163
1802,BB,586053.6712,3207071.262,2164
1803,BB,586060.4216,3207080.509,2161
1804,BB,586062.6721,3207079.196,2162
1805,BB,586060.2615,3207075.854,2163
1806,BB,586064.4463,3207076.44,2163
1807,BB,586065.0554,3207086.195,2161
1808,BB,586065.6324,3207087.196,2161
1809,BB,586075.1232,3207081.727,2162
1810,BB,586075.8175,3207080.07,2162
1811,BB,586075.8316,3207078.187,2163
1812,BB,586074.2879,3207076.181,2163
1813,BB,586074.7733,3207076.406,2164
1814,BB,586077.9971,3207075.211,2164
1815,BB,586080.3302,3207075.893,2164
1816,BB,586083.4516,3207075.363,2164
1817,BB,586086.2916,3207073.39,2164
1818,BB,586091.9062,3207078.196,2163
1819,BB,586089.9446,3207079.954,2163
1820,BB,586100.0829,3207066.069,2166
1821,BB,586102.5473,3207062.209,2167
1822,BB,586114.0645,3207072.378,2167
1823,BB,586112.7843,3207061.177,2170
1824,BB,586124.3421,3207065.918,2171
1825,BB,586125.0149,3207067.142,2170
1826,BB,586136.8956,3207067.784,2171
1827,BB,586139.6067,3207070.021,2170
1828,BB,586140.4859,3207069.695,2170
1829,BB,586130.8313,3207057.988,2172
1830,BB,586130.7338,3207057.988,2172
1831,BB,586141.2325,3207061.058,2172
1832,BB,586146.2579,3207053.45,2174
1833,BB,586148.0413,3207049.474,2174
1834,BB,586148.8148,3207050.256,2174
1835,BB,586148.3202,3207051.249,2174
1836,BB,586148.9955,3207052.141,2174
1837,BB,586154.3394,3207054.064,2174
1838,BB,586154.8024,3207057.281,2174
1839,BB,586154.5877,3207059.939,2173
1840,BB,586153.8904,3207048.964,2176
1841,BB,586156.5837,3207040.563,2177
1842,BB,586161.9101,3207044.813,2177
1843,BB,586143.5714,3207360.469,2153
1844,BB,586145.0691,3207355.605,2154
1845,BB,586144.2947,3207354.934,2154
1846,BB,586154.7682,3207361.329,2154
1847,BB,586166.2913,3207357.647,2156
1848,BB,586167.546,3207359.208,2156
1849,BB,586232.5342,3207344.958,2162
1850,BB,586238.5756,3207344.781,2162
1851,BB,586240.0265,3207333.158,2164
1852,BB,586295.8635,3207305.099,2175
1853,BB,586287.2138,3207315.339,2172
1854,BB,586280.9876,3207314.184,2171
1855,BB,586291.4312,3207324.568,2171
1856,BB,586283.2475,3207324.617,2169
1857,BB,586275.4278,3207328.104,2168
1858,BB,586274.5502,3207328.208,2165
1859,BB,586265.7788,3207328.697,2166
1860,BB,586265.773,3207329.472,2166
1861,BB,586259.2429,3207329.867,2165
1862,BB,586263.5717,3207337.212,2166
1863,BB,586257.7513,3207346.919,2164
1864,BB,586281.1916,3207351.97,2165
1865,BB,586282.6312,3207354.862,2165
1866,BB,586288.6266,3207347.816,2167
1867,BB,586286.7824,3207346.915,2167
1868,BB,586289.1317,3207332.417,2169
1869,BB,586293.7445,3207340.873,2168
1870,BB,586305.29,3207334.201,2171
1871,BB,586298.188,3207293.925,2175
1872,BB,586299.9461,3207280.31,2177
1873,BB,586307.5196,3207283.69,2178
1874,BB,586312.5943,3207282.51,2179
1875,BB,586322.5088,3207272.501,2181
1876,BB,586323.0966,3207272.062,2182
1877,BB,586309.4862,3207242.264,2184
1878,BB,586306.0676,3207243.458,2183
1879,BB,586304.7129,3207242.229,2182
1880,BB,586303.4249,3207245.1,2183
1881,BB,586299.1763,3207253.046,2181
1882,BB,586302.5642,3207255.952,2181
1883,BB,586302.1721,3207256.282,2181
1884,BB,586310.6831,3207264.545,2182
1885,BB,586309.2061,3207266.639,2180
1886,BB,586307.2838,3207276.154,2179
1887,BB,586298.0643,3207271.431,2179
1888,BB,586291.0623,3207282.791,2177
1889,BB,586265.1148,3207274.287,2176
1890,BB,586264.1694,3207257.437,2177
1891,BB,586262.2535,3207253.102,2177
1892,BB,586260.9987,3207251.541,2177
1893,BB,586263.3342,3207251.891,2178
1894,BB,586266.468,3207249.698,2178
1895,BB,586266.7694,3207248.482,2178
1896,BB,586267.9575,3207245.942,2178
1897,BB,586289.1395,3207266.378,2181
1898,BB,586290.1186,3207265.721,2181
1899,BB,586291.7747,3207265.733,2181
1900,BB,586292.4532,3207266.181,2181
1901,BB,586293.1219,3207267.959,2182
1902,BB,586296.0775,3207263.549,2182
1903,BB,586286.8311,3207249.408,2182
1904,BB,586293.9339,3207237.605,2184
1905,BB,586298.1507,3207220.905,2185
1906,BB,586310.3307,3207207.589,2187
1907,BB,586273.424,3207192.464,2181
1908,BB,586286.6465,3207222.037,2184
1909,BB,586278.9001,3207228.739,2183
1910,BB,586266.0315,3207203.933,2181
1911,BB,586265.9623,3207200.165,2181
1912,BB,586266.5551,3207199.061,2181
1913,BB,586262.5702,3207197.813,2179
1914,BB,586252.8071,3207200.62,2179
1915,BB,586249.7557,3207204.808,2179
1916,BB,586246.1342,3207220.072,2181
1917,BB,586256.6897,3207241.536,2180
1918,BB,586245.0928,3207229.039,2179
1919,BB,586247.1054,3207233.487,2180
1920,BB,586244.5568,3207235.573,2180
1921,BB,586244.0639,3207236.345,2179
1922,BB,586242.2847,3207239.766,2179
1923,BB,586248.7305,3207263.638,2177
1924,BB,586256.1831,3207192.114,2178
1925,BB,586257.6651,3207189.355,2179
1926,BB,586254.6793,3207184.789,2179
1927,BB,586271.1533,3207183.472,2181
1928,BB,586284.1168,3207169.608,2184
1929,BB,586294.4412,3207169.907,2184
1930,BB,586301.7241,3207173.064,2185
1931,BB,586318.752,3207175.851,2189
1932,BB,586305.3,3207163.894,2188
1933,BB,586307.6413,3207163.468,2188
1934,BB,586306.3481,3207154.04,2189
1935,BB,586326.7523,3207161.285,2192
1936,BB,586333.2033,3207158.452,2193
1937,BB,586331.9535,3207156.227,2195
1938,BB,586327.145,3207147.88,2197
1939,BB,586341.4143,3207141.782,2198
1940,BB,586344.947,3207138.374,2201
1941,BB,586348.7687,3207135.411,2202
1942,BB,586345.998,3207154.116,2198
1943,BB,586362.669,3207178.507,2196
1944,BB,586372.8516,3207158.75,2204
1945,BB,586367.2746,3207148.957,2203
1946,BB,586370.4592,3207140.006,2206
1947,BB,586374.8702,3207123.418,2212
1948,BB,586364.9427,3207109.161,2215
1949,BB,586362.8953,3207109.367,2215
1950,BB,586364.1742,3207107.714,2217
1951,BB,586363.4164,3207104.828,2217
1952,BB,586352.4682,3207096.768,2215
1953,BB,586346.6762,3207076.669,2211
1954,BB,586334.0884,3207066.38,2207
1955,BB,586334.3782,3207066.715,2208
1956,BB,586332.087,3207073.457,2206
1957,BB,586332.3421,3207091.409,2206
1958,BB,586337.1371,3207088.564,2208
1959,BB,586337.7324,3207087.128,2208
1960,BB,586341.084,3207107.874,2208
1961,BB,586341.1698,3207109.426,2206
1962,BB,586341.8392,3207111.093,2207
1963,BB,586349.1529,3207110.15,2211
1964,BB,586353.7099,3207113.065,2212
1965,BB,586355.8381,3207115.076,2210
1966,BB,586319.7091,3207113.143,2199
1967,BB,586321.7316,3207116.26,2199
1968,BB,586329.2977,3207120.639,2201
1969,BB,586335.1277,3207122.677,2203
1970,BB,586322.209,3207130.558,2197
1971,BB,586319.6462,3207134.528,2196
1972,BB,586316.9703,3207140.602,2196
1973,BB,586315.7056,3207140.371,2195
1974,BB,586315.3209,3207139.703,2195
1975,BB,586314.9653,3207135.157,2196
1976,BB,586315.5855,3207130.397,2197
1977,BB,586315.9777,3207130.068,2196
1978,BB,586318.4629,3207123.438,2197
1979,BB,586318.9616,3207121.891,2197
1980,BB,586317.1165,3207121.101,2196
1981,BB,586291.0422,3207116.474,2191
1982,BB,586291.5376,3207115.369,2191
1983,BB,586284.2156,3207117.42,2189
1984,BB,586278.0169,3207125.573,2187
1985,BB,586283.4398,3207129.935,2187
1986,BB,586281.8596,3207132.804,2187
1987,BB,586282.0461,3207133.913,2187
1988,BB,586291.4163,3207131.546,2188
1989,BB,586293.1181,3207125.464,2190
1990,BB,586294.501,3207122.926,2191
1991,BB,586299.7158,3207129.06,2191
1992,BB,586303.9963,3207129.867,2193
1993,BB,586304.0121,3207127.762,2193
1994,BB,586289.6468,3207159.677,2188
1995,BB,586282.9683,3207153.865,2188
1996,BB,586281.9133,3207151.641,2188
1997,BB,586280.9591,3207148.975,2187
1998,BB,586281.6501,3207147.761,2188
1999,BB,586286.1561,3207144.471,2188
2000,BB,586292.3625,3207148.284,2189
2001,BB,586287.5756,3207137.057,2188
2002,BB,586287.1876,3207136.833,2188
2003,BB,586273.1259,3207154.235,2185
2004,BB,586274.3041,3207153.025,2185
2005,BB,586271.9868,3207150.237,2185
2006,BB,586272.1606,3207140.044,2185
2007,BB,586266.7845,3207142.442,2183
2008,BB,586263.9519,3207143.418,2183
2009,BB,586263.8529,3207143.639,2183
2010,BB,586263.8529,3207143.639,2183
2011,BB,586258.6682,3207146.481,2182
2012,BB,586255.7258,3207149.118,2182
2013,BB,586256.0865,3207152.999,2182
2014,BB,586255.7776,3207155.213,2182
2015,BB,586256.9718,3207164.862,2183
2016,BB,586256.0735,3207167.736,2183
2017,BB,586258.5548,3207174.624,2184
2018,BB,586269.3685,3207161.63,2185
2019,BB,586270.2552,3207160.307,2185
2020,BB,586266.6766,3207156.846,2184
2021,BB,586251.0731,3207145.981,2175
2022,BB,586251.4777,3207143.989,2175
2023,BB,586248.5693,3207142.084,2177
2024,BB,586249.6758,3207137.438,2178
2025,BB,586255.5207,3207137.482,2177
2026,BB,586261.3615,3207138.08,2176
2027,BB,586261.6538,3207138.082,2177
2028,BB,586260.9777,3207137.301,2177
2029,BB,586261.1817,3207136.084,2177
2030,BB,586267.8068,3207136.023,2177
2031,BB,586267.8084,3207135.801,2178
2032,BB,586268.1057,3207135.139,2178
2033,BB,586263.1205,3207124.353,2181
2034,BB,586259.5286,3207122.664,2181
2035,BB,586256.0025,3207125.186,2181
2036,BB,586248.8053,3207123.581,2180
2037,BB,586247.8328,3207123.352,2180
2038,BB,586248.6503,3207118.261,2180
2039,BB,586259.9548,3207117.792,2181
2040,BB,586259.6634,3207117.679,2181
2041,BB,586277.2298,3207113.6,2183
2042,BB,586278.4586,3207105.631,2184
2043,BB,586279.6102,3207107.967,2185
2044,BB,586300.1091,3207102.58,2189
2045,BB,586300.7902,3207102.696,2189
2046,BB,586298.9432,3207089.164,2188
2047,BB,586316.8163,3207096.168,2194
2048,BB,586322.4072,3207091.113,2197
2049,BB,586320.522,3207082.678,2196
2050,BB,586321.2106,3207081.796,2197
